Id	Name	InChI	logKow_KOWWIN	logKow_KOWWIN_exp	logKow_ALOGPS	HF	dipole	eTotal	eElectronic	eNuclear	MW	saCOSMO	vCOSMO	eNHOMO	eHOMO	eLUMO	eSLUMO	eGap	qMin	qMinRing	qMax	qMaxRing	qMaxH	qAvgRing	polarityRing	qElephMax	qElephMaxRing	qElephMaxH	qElephAvgRing	qNuphMax	qNuphMaxRing	qNuphMaxH	qNuphAvgRing
845	4-chlorobenzene-1,3-diamine	InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2	0.25	N/A	1.07	7.83082	3.572	-1471.13866	-6727.61498	5256.47632	142.588	163.33	159.64	-8.999	-8.271	0.27	0.454	8.541	-0.630704	-0.458034	0.356126	0.356126	0.313266	-0.060909	0.31878579	0.296572	0.296572	0.000416	0.107331	0.397359	0.397359	0.000339	0.159326
846	2-chlorobenzene-1,3-diamine	InChI=1S/C6H7ClN2/c7-6-4(8)2-1-3-5(6)9/h1-3H,8-9H2	0.25	N/A	1.03	7.95827	0.215	-1471.13154	-6795.15672	5324.02517	142.588	161.1	158.06	-8.772	-8.338	0.304	0.506	8.642	-0.620684	-0.392869	0.341790	0.341790	0.311738	-0.062189	0.3072200599999999	0.303019	0.303019	0.000253	0.115600	0.373419	0.373419	0.000177	0.157005
847	4-fluorobenzene-1,2-diamine	InChI=1S/C6H7FN2/c7-4-1-2-5(8)6(9)3-4/h1-3H,8-9H2	0.36	N/A	0.42	-24.18813	2.767	-1669.55549	-7049.46349	5379.908	126.133	152.81	145.72	-9.538	-8.397	-0.073	0.142	8.324	-0.608815	-0.324899	0.293006	0.226137	0.293006	-0.041135	0.28284798000000005	0.197089	0.182991	0.012814	0.097470	0.329095	0.329095	0.002652	0.160390
848	3-fluorobenzene-1,2-diamine	InChI=1S/C6H7FN2/c7-4-2-1-3-5(8)6(4)9/h1-3H,8-9H2	0.36	N/A	0.47	-22.75813	1.649	-1669.487	-7121.93783	5452.45084	126.133	152.28	146.81	-9.651	-8.569	-0.017	0.19	8.552	-0.601809	-0.325248	0.315625	0.281479	0.315625	-0.042643	0.29245671	0.317604	0.215474	0.010120	0.105322	0.293999	0.293999	0.007344	0.162733
849	5-fluorobenzene-1,3-diamine	InChI=1S/C6H7FN2/c7-4-1-5(8)3-6(9)2-4/h1-3H,8-9H2	-0.19	N/A	0.42	-31.72721	3.677	-1669.88722	-7017.0949	5347.20767	126.133	154.6	146.29	-8.925	-8.472	0.47	0.561	8.942	-0.632337	-0.499097	0.392237	0.392237	0.305068	-0.048872	0.3442646900000001	0.316680	0.316680	0.000112	0.117697	0.413388	0.413388	0.000086	0.157027
850	2-fluorobenzene-1,4-diamine	InChI=1S/C6H7FN2/c7-5-3-4(8)1-2-6(5)9/h1-3H,8-9H2	-0.19	N/A	0.45	-23.17425	3.156	-1669.51638	-7052.03088	5382.5145	126.133	154.12	146.88	-10.029	-7.979	-0.023	0.278	7.956	-0.620095	-0.295916	0.287389	0.221740	0.287389	-0.040988	0.28436661	0.223930	0.152421	0.006131	0.094299	0.290490	0.290490	0.000139	0.164837
851	4-fluorobenzene-1,3-diamine	InChI=1S/C6H7FN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2	-0.19	N/A	0.43	-26.08752	3.249	-1669.64168	-7057.2856	5387.64392	126.133	153.39	147.14	-8.994	-8.221	0.266	0.514	8.487	-0.632995	-0.433242	0.330066	0.330066	0.306464	-0.045578	0.31913235999999995	0.294503	0.294503	0.000967	0.112882	0.352985	0.352985	0.000942	0.158754
852	2-fluorobenzene-1,3-diamine	InChI=1S/C6H7FN2/c7-6-4(8)2-1-3-5(6)9/h1-3H,8-9H2	-0.19	N/A	0.50	-24.18	0.07	-1669.55804	-7128.62008	5459.06204	126.133	152.68	146.24	-8.754	-8.373	0.359	0.429	8.732	-0.612018	-0.363676	0.302858	0.283829	0.302858	-0.046515	0.2976215200000001	0.291006	0.291006	0.001253	0.113491	0.371380	0.371380	0.000650	0.158630
853	benzene-1,4-diamine	InChI=1S/C6H8N2/c7-5-1-2-6(8)4-3-5/h1-4H,7-8H2	-0.39	-0.30	-0.01	22.29887	2.741	-1217.36658	-5494.83688	4277.4703	108.143	148.12	139.05	-9.902	-7.791	0.244	0.591	8.035	-0.622100	-0.204524	0.277738	0.165137	0.277738	-0.081259	0.24992137	0.197910	0.138578	0.004583	0.097646	0.249987	0.249987	0.000014	0.166651
854	benzene-1,3-diamine	InChI=1S/C6H8N2/c7-5-2-1-3-6(8)4-5/h1-4H,7-8H2	-0.39	-0.33	0.01	17.9293	2.192	-1217.55507	-5514.18787	4296.6328	108.143	146.97	138.21	-8.762	-8.138	0.637	0.818	8.775	-0.638799	-0.456111	0.347764	0.347764	0.296281	-0.087388	0.31457778999999997	0.301579	0.301579	0.000930	0.117210	0.391024	0.391024	0.000576	0.160095
855	benzene-1,2-diamine	InChI=1S/C6H8N2/c7-5-3-1-2-4-6(5)8/h1-4H,7-8H2	0.16	0.15	-0.08	23.19966	0.933	-1217.32331	-5562.51003	4345.18672	108.143	145.59	138.34	-9.248	-8.167	0.274	0.425	8.441	-0.611055	-0.218802	0.279535	0.122810	0.279535	-0.082052	0.23254086000000007	0.196219	0.153358	0.009139	0.097217	0.307281	0.307281	0.002372	0.161815
856	2,3-diaminophenol	InChI=1S/C6H8N2O/c7-4-2-1-3-5(9)6(4)8/h1-3,9H,7-8H2	-0.32	N/A	-0.19	-21.4971	4.057	-1512.74228	-7008.92026	5496.17798	124.142	154.32	148.57	-9.204	-8.633	0.2	0.469	8.833	-0.624126	-0.353609	0.362393	0.362393	0.356997	-0.041786	0.31694016	0.290219	0.290219	0.003481	0.118332	0.340023	0.340023	0.004624	0.158310
857	3,5-diaminophenol	InChI=1S/C6H8N2O/c7-4-1-5(8)3-6(9)2-4/h1-3,9H,7-8H2	-1.22	N/A	-0.22	-29.95345	2.483	-1513.13082	-6901.28879	5388.15797	124.142	157.23	149.05	-8.647	-8.35	0.754	0.817	9.104	-0.636882	-0.543835	0.439223	0.439223	0.327090	-0.049478	0.38409649999999995	0.346648	0.346648	0.000353	0.117834	0.412911	0.412911	0.000864	0.148162
858	2,4-diaminophenol	InChI=1S/C6H8N2O/c7-4-1-2-6(9)5(8)3-4/h1-3,9H,7-8H2	-0.87	N/A	-0.21	-22.19408	1.869	-1512.78902	-6942.3412	5429.55218	124.142	156.23	149.23	-8.854	-7.828	0.341	0.692	8.169	-0.630725	-0.401470	0.325372	0.290830	0.325372	-0.042174	0.30445165999999996	0.246679	0.246679	0.001832	0.106051	0.325262	0.325262	0.002153	0.158224
859	2,5-diaminophenol	InChI=1S/C6H8N2O/c7-4-1-2-5(8)6(9)3-4/h1-3,9H,7-8H2	-0.87	N/A	-0.20	-21.40122	3.201	-1512.75326	-6939.45735	5426.70409	124.142	156.4	148.97	-9.546	-7.765	0.205	0.524	7.970	-0.625306	-0.388735	0.333003	0.263892	0.333003	-0.040214	0.29387223999999995	0.229923	0.179262	0.011046	0.094549	0.325068	0.325068	0.000894	0.161606
860	2,6-diaminophenol	InChI=1S/C6H8N2O/c7-4-2-1-3-5(8)6(4)9/h1-3,9H,7-8H2	-0.87	N/A	-0.19	-21.81797	1.11	-1512.76704	-7016.47818	5503.71114	124.142	154.5	149.15	-8.639	-8.367	0.403	0.482	8.770	-0.604614	-0.346190	0.320568	0.249133	0.320568	-0.043107	0.29103371	0.282869	0.282869	0.002540	0.113084	0.365475	0.365475	0.011556	0.158126
861	3,4-diaminophenol	InChI=1S/C6H8N2O/c7-5-2-1-4(9)3-6(5)8/h1-3,9H,7-8H2	-0.67	N/A	-0.22	-21.6854	1.494	-1512.76558	-6933.28628	5420.5207	124.142	155.81	148.68	-9.188	-8.206	0.19	0.446	8.396	-0.611462	-0.370510	0.336559	0.336559	0.326358	-0.041961	0.32861763	0.231479	0.231479	0.017004	0.102400	0.342960	0.342960	0.002642	0.159396
862	2,3,4,6-tetrachloro-5-nitroaniline	InChI=1S/C6H2Cl4N2O2/c7-1-2(8)5(11)4(10)6(3(1)9)12(13)14/h11H2	4.05	N/A	3.85	-8.1876	5.704	-2791.60782	-14261.00124	11469.39343	275.906	220.64	239.07	-10.486	-9.47	-1.703	-1.338	7.767	-0.565937	-0.163415	0.617710	0.273488	0.324070	-0.014363	0.29510724000000005	0.260450	0.180311	0.000000	0.088086	0.302494	0.302494	0.000000	0.158302
863	2,3,4,5-tetrachloro-6-nitroaniline	InChI=1S/C6H2Cl4N2O2/c7-1-2(8)4(10)6(12(13)14)5(11)3(1)9/h11H2	4.60	N/A	3.85	-11.00675	3.608	-2791.67916	-14294.27809	11502.59892	275.906	217.61	234.09	-10.621	-9.594	-1.935	-1.254	7.659	-0.526085	-0.289175	0.669692	0.346242	0.349148	-0.019444	0.28499171000000006	0.216481	0.216481	0.000024	0.092251	0.285931	0.285931	0.000166	0.134428
864	2,3,5,6-tetrachloro-4-nitroaniline	InChI=1S/C6H2Cl4N2O2/c7-1-3(9)6(12(13)14)4(10)2(8)5(1)11/h11H2	4.05	N/A	3.85	-10.24192	6.78	-2791.6967	-14260.19264	11468.49594	275.906	220.88	239.04	-10.312	-9.732	-1.527	-1.438	8.205	-0.554868	-0.210057	0.642920	0.308837	0.323127	-0.016744	0.26616146	0.275750	0.212496	0.000000	0.093646	0.266162	0.266162	0.000000	0.157715
865	2,4,5-trichloro-3-nitroaniline	InChI=1S/C6H3Cl3N2O2/c7-2-1-3(10)5(9)6(4(2)8)11(12)13/h1H,10H2	3.40	N/A	3.38	-2.79095	6.943	-2538.23506	-12576.67016	10038.4351	241.461	208.02	220.43	-10.631	-9.377	-1.46	-1.117	7.917	-0.584517	-0.299285	0.615608	0.292244	0.321620	-0.029889	0.31661564	0.254344	0.193404	0.000000	0.091699	0.323697	0.323697	0.000000	0.160593
866	2,4,6-trichloro-3-nitroaniline	InChI=1S/C6H3Cl3N2O2/c7-2-1-3(8)6(11(12)13)4(9)5(2)10/h1H,10H2	3.40	N/A	3.42	-3.53028	5.696	-2538.2653	-12556.69915	10018.43385	241.461	207.33	220.16	-10.674	-9.36	-1.524	-1.147	7.836	-0.576296	-0.140149	0.619202	0.255835	0.322878	-0.026081	0.30970805	0.282030	0.169591	0.000001	0.089116	0.320213	0.320213	0.000000	0.160033
867	3,4,6-trichloro-2-nitroaniline	InChI=1S/C6H3Cl3N2O2/c7-2-1-3(8)5(10)6(4(2)9)11(12)13/h1H,10H2	3.95	N/A	3.39	-5.93068	4.191	-2538.31966	-12607.19699	10068.87733	241.461	204.67	215.12	-10.76	-9.463	-1.759	-1.097	7.704	-0.534843	-0.278428	0.666332	0.332366	0.347630	-0.030538	0.27046731	0.212902	0.212902	0.000038	0.093900	0.270764	0.270764	0.000196	0.133832
868	3,4,5-trichloro-2-nitroaniline	InChI=1S/C6H3Cl3N2O2/c7-2-1-3(10)6(11(12)13)5(9)4(2)8/h1H,10H2	3.95	N/A	3.40	-6.1356	5.068	-2538.33193	-12590.63711	10052.30518	241.461	204.34	214.81	-10.725	-9.546	-1.722	-1.037	7.824	-0.543628	-0.357418	0.671393	0.363834	0.346542	-0.035118	0.27345737	0.240494	0.240494	0.000028	0.096901	0.273625	0.273625	0.000169	0.132568
869	2,3,5-trichloro-6-nitroaniline	InChI=1S/C6H3Cl3N2O2/c7-2-1-3(8)6(11(12)13)5(10)4(2)9/h1H,10H2	3.95	N/A	3.42	-7.3904	3.034	-2538.38151	-12589.43111	10051.04961	241.461	204.68	214.24	-10.567	-9.677	-1.765	-1.038	7.912	-0.533079	-0.320730	0.671249	0.352853	0.349224	-0.033120	0.28563978999999995	0.244001	0.226262	0.000028	0.101224	0.286826	0.286826	0.000164	0.132450
870	2,3,5-trichloro-4-nitroaniline	InChI=1S/C6H3Cl3N2O2/c7-2-1-3(10)4(8)5(9)6(2)11(12)13/h1H,10H2	3.40	N/A	3.41	-5.13737	7.662	-2538.3366	-12557.74255	10019.40595	241.461	207.81	219.75	-10.404	-9.669	-1.279	-1.227	8.390	-0.573943	-0.342462	0.644692	0.327042	0.320594	-0.032470	0.32625697	0.276503	0.225419	0.000000	0.098548	0.330463	0.330463	0.000000	0.159733
871	2,3,4-trichloro-6-nitroaniline	InChI=1S/C6H3Cl3N2O2/c7-2-1-3(11(12)13)6(10)5(9)4(2)8/h1H,10H2	3.95	N/A	3.46	-8.06188	3.023	-2538.41102	-12496.41918	9958.00816	241.461	205.98	212.51	-10.626	-9.549	-1.841	-1.072	7.708	-0.531365	-0.266973	0.672181	0.336248	0.349285	-0.030716	0.2936208	0.228886	0.205153	0.000001	0.094940	0.297630	0.297630	0.000000	0.130822
872	2,3,6-trichloro-5-nitroaniline	InChI=1S/C6H3Cl3N2O2/c7-2-1-3(11(12)13)5(9)6(10)4(2)8/h1H,10H2	3.40	N/A	3.47	-2.96959	4.768	-2538.24259	-12477.69074	9939.44814	241.461	207.69	216.7	-10.377	-9.523	-1.637	-1.132	7.886	-0.574429	-0.224448	0.610455	0.274839	0.323654	-0.027100	0.27433238000000004	0.302667	0.192408	0.000014	0.094095	0.285556	0.285556	0.000012	0.146704
873	2,3,6-trichloro-4-nitroaniline	InChI=1S/C6H3Cl3N2O2/c7-2-1-3(11(12)13)4(8)5(9)6(2)10/h1H,10H2	3.40	N/A	3.47	-5.56676	6.798	-2538.35372	-12487.22302	9948.8693	241.461	205.93	215.44	-10.358	-9.676	-1.569	-1.284	8.107	-0.555342	-0.216630	0.649817	0.306707	0.322549	-0.029041	0.28711807999999994	0.272711	0.214634	0.000001	0.094204	0.288596	0.288596	0.000002	0.125807
874	2,3,4-trichloro-5-nitroaniline	InChI=1S/C6H3Cl3N2O2/c7-4-2(10)1-3(11(12)13)5(8)6(4)9/h1H,10H2	3.40	N/A	3.45	-1.85494	5.902	-2538.19545	-12477.54862	9939.35316	241.461	207.35	217.88	-10.489	-9.397	-1.62	-1.147	7.777	-0.584867	-0.268271	0.610727	0.282821	0.319218	-0.029458	0.25584807	0.272171	0.190100	0.000044	0.092257	0.282308	0.282308	0.000003	0.143249
875	2,4-dichloro-3-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-3-1-2-4(9)5(8)6(3)10(11)12/h1-2H,9H2	2.76	N/A	2.88	3.46656	7.349	-2284.82204	-11024.65269	8739.83064	207.016	191.73	200.08	-10.711	-9.211	-1.222	-0.85	7.989	-0.598245	-0.262539	0.617693	0.274498	0.320058	-0.045495	0.32689969	0.281131	0.183942	0.000003	0.093492	0.335643	0.335643	0.000000	0.161948
876	3,4-dichloro-2-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-3-1-2-4(9)6(5(3)8)10(11)12/h1-2H,9H2	3.31	N/A	2.88	0.5355	6.094	-2284.90131	-11056.13582	8771.2345	207.016	188.06	195.22	-10.713	-9.355	-1.492	-0.803	7.863	-0.556104	-0.322362	0.668630	0.350884	0.344943	-0.050202	0.25801785	0.234719	0.234719	0.000042	0.099065	0.258289	0.258289	0.000204	0.130838
877	2,6-dichloro-4-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-4-1-3(10(11)12)2-5(8)6(4)9/h1-2H,9H2	2.76	2.80	3.01	-1.67757	6.332	-2285.04571	-10793.41832	8508.37261	207.016	193.4	194.68	-10.564	-9.555	-1.472	-1.082	8.083	-0.563219	-0.179478	0.648679	0.293264	0.321304	-0.040818	0.28349823999999996	0.283501	0.206647	0.000000	0.094542	0.296101	0.296101	0.000000	0.121763
878	4,5-dichloro-2-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-3-1-5(9)6(10(11)12)2-4(3)8/h1-2H,9H2	3.31	N/A	2.92	-2.83772	4.454	-2285.04768	-10878.49767	8593.44999	207.016	192.66	195.31	-10.809	-9.477	-1.611	-0.835	7.866	-0.550538	-0.348506	0.672850	0.353696	0.346117	-0.047002	0.28357370000000004	0.234061	0.224160	0.000001	0.099028	0.285583	0.285583	0.000000	0.128504
879	2,4-dichloro-5-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-3-1-4(8)6(10(11)12)2-5(3)9/h1-2H,9H2	2.76	N/A	2.92	3.05393	5.628	-2284.84031	-10858.84754	8574.00723	207.016	194.13	197.19	-10.774	-9.269	-1.482	-0.927	7.787	-0.595610	-0.253778	0.612741	0.261460	0.317312	-0.042160	0.24503861999999998	0.291340	0.177656	0.000216	0.093059	0.273222	0.273222	0.000024	0.139008
880	2,3-dichloro-4-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-5-3(9)1-2-4(6(5)8)10(11)12/h1-2H,9H2	2.76	N/A	2.92	0.96129	7.854	-2284.93146	-10934.91745	8649.98599	207.016	189.47	194.89	-10.344	-9.562	-1.322	-0.975	8.240	-0.577910	-0.329531	0.650740	0.325971	0.319198	-0.048769	0.26972053999999995	0.284308	0.228845	0.000001	0.099750	0.269899	0.269899	0.000005	0.124172
881	2,6-dichloro-3-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-3-1-2-4(10(11)12)5(8)6(3)9/h1-2H,9H2	2.76	N/A	2.92	2.94441	4.789	-2284.84454	-10925.42788	8640.58335	207.016	190.74	199.36	-10.484	-9.341	-1.427	-0.888	7.914	-0.586689	-0.192121	0.611466	0.254407	0.322187	-0.042253	0.27065898	0.321185	0.180489	0.000056	0.094250	0.281958	0.281958	0.000012	0.144053
882	2,3-dichloro-6-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-3-1-2-4(10(11)12)6(9)5(3)8/h1-2H,9H2	3.31	N/A	2.93	-3.01395	2.13	-2285.05161	-10944.16889	8659.11728	207.016	189.55	196.86	-10.508	-9.572	-1.611	-0.81	7.961	-0.541049	-0.294872	0.672875	0.342305	0.348529	-0.047689	0.28908261	0.276886	0.218138	0.000001	0.103532	0.293336	0.293336	0.000000	0.127955
883	2,5-dichloro-4-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-3-2-6(10(11)12)4(8)1-5(3)9/h1-2H,9H2	2.76	N/A	2.92	-0.27953	7.632	-2284.98429	-10867.94206	8582.95777	207.016	192.69	196.42	-10.489	-9.598	-1.368	-1.017	8.230	-0.575211	-0.357888	0.651356	0.326094	0.319931	-0.045757	0.28488401	0.267235	0.232351	0.000001	0.099361	0.288713	0.288713	0.000017	0.123879
884	2,4-dichloro-6-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-3-1-4(8)6(9)5(2-3)10(11)12/h1-2H,9H2	3.31	N/A	2.91	-2.68167	3.553	-2285.03528	-10906.97806	8621.94278	207.016	192.55	193.18	-10.9	-9.409	-1.654	-0.899	7.755	-0.540360	-0.256040	0.668747	0.321635	0.347801	-0.042901	0.27790279000000007	0.239158	0.200433	0.000001	0.096653	0.280429	0.280429	0.000000	0.129090
885	2,5-dichloro-3-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-3-1-4(9)6(8)5(2-3)10(11)12/h1-2H,9H2	2.76	N/A	2.90	2.74909	6.049	-2284.85338	-10888.78617	8603.93279	207.016	194.51	197.12	-10.508	-9.427	-1.383	-0.893	8.044	-0.593508	-0.310594	0.607831	0.294451	0.321094	-0.043640	0.28702469999999997	0.297740	0.208761	0.000019	0.099120	0.296666	0.296666	0.000014	0.146732
886	3,5-dichloro-2-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-3-1-4(8)6(10(11)12)5(9)2-3/h1-2H,9H2	3.31	N/A	2.90	-2.18704	4.54	-2285.01695	-10982.59728	8697.58033	207.016	190.93	193.21	-10.622	-9.655	-1.542	-0.798	8.113	-0.551437	-0.375488	0.673073	0.371088	0.346626	-0.049793	0.27407541	0.277417	0.270034	0.000034	0.110845	0.274294	0.274294	0.000164	0.130005
887	3,5-dichloro-4-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-4-1-3(9)2-5(8)6(4)10(11)12/h1-2H,9H2	2.76	N/A	2.89	0.4228	8.431	-2284.95416	-10951.57714	8666.62298	207.016	194.23	200.05	-10.469	-9.632	-1.004	-0.999	8.628	-0.594362	-0.353095	0.647000	0.346030	0.311290	-0.049406	0.27161516	0.308239	0.267259	0.000000	0.108463	0.271617	0.271617	0.000000	0.161842
888	3,6-dichloro-2-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-3-1-2-4(8)6(5(3)9)10(11)12/h1-2H,9H2	3.31	N/A	2.89	-0.84652	4.115	-2284.95738	-11054.95062	8769.99323	207.016	188.26	193.46	-10.617	-9.473	-1.537	-0.82	7.936	-0.544017	-0.294074	0.668045	0.338321	0.347449	-0.047510	0.27215314000000007	0.248528	0.227878	0.000046	0.102788	0.272819	0.272819	0.000216	0.130730
889	2,3-dichloro-5-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-4-1-3(10(11)12)2-5(9)6(4)8/h1-2H,9H2	2.76	N/A	2.93	1.91514	4.937	-2284.8919	-10794.42491	8509.533	207.016	193.49	196.27	-10.419	-9.453	-1.669	-0.905	7.784	-0.595539	-0.266407	0.610588	0.278306	0.318585	-0.043924	0.20992701999999996	0.331298	0.201895	0.000000	0.099670	0.234836	0.234836	0.000000	0.126703
890	3,4-dichloro-5-nitroaniline	InChI=1S/C6H4Cl2N2O2/c7-4-1-3(9)2-5(6(4)8)10(11)12/h1-2H,9H2	2.76	N/A	2.90	4.02401	7.049	-2284.79934	-10888.72915	8603.92981	207.016	194.22	198.78	-10.649	-9.302	-1.374	-0.904	7.928	-0.604461	-0.303393	0.608009	0.302183	0.312713	-0.046198	0.26444894999999996	0.271419	0.210021	0.000100	0.097175	0.291172	0.291172	0.000003	0.141598
891	3-bromo-2-nitroaniline	InChI=1S/C6H5BrN2O2/c7-4-2-1-3-5(8)6(4)9(10)11/h1-3H,8H2	2.91	N/A	2.26	20.04759	5.903	-1986.8686	-9462.27522	7475.40663	217.022	176.31	181.13	-10.049	-9.295	-1.23	-0.47	8.065	-0.568611	-0.332868	0.665006	0.351695	0.344593	-0.071561	0.25697204	0.259109	0.257667	0.000064	0.107125	0.257109	0.257109	0.000219	0.127742
892	2-bromo-4-nitroaniline	InChI=1S/C6H5BrN2O2/c7-5-3-4(9(10)11)1-2-6(5)8/h1-3H,8H2	2.36	N/A	2.14	18.05804	7.335	-1987.00734	-9195.69376	7208.68641	217.022	182.01	184.37	-10.39	-9.364	-1.164	-0.734	8.200	-0.588164	-0.329468	0.650483	0.325760	0.316282	-0.064825	0.27606287	0.263448	0.209963	0.000000	0.095343	0.282983	0.282983	0.000000	0.118743
893	2-bromo-5-nitroaniline	InChI=1S/C6H5BrN2O2/c7-5-2-1-4(9(10)11)3-6(5)8/h1-3H,8H2	2.36	N/A	2.20	21.26561	4.737	-1986.86883	-9195.01862	7208.14979	217.022	182.14	181.83	-10.374	-9.206	-1.435	-0.583	7.771	-0.609746	-0.262259	0.610440	0.273161	0.315276	-0.063572	0.20311163	0.322382	0.183403	0.000000	0.096871	0.225746	0.225746	0.000000	0.123634
894	2-bromo-3-nitroaniline	InChI=1S/C6H5BrN2O2/c7-6-4(8)2-1-3-5(6)9(10)11/h1-3H,8H2	2.36	N/A	2.19	23.95683	6.562	-1986.7497	-9346.60064	7359.85094	217.022	179.12	183.59	-10.26	-9.123	-1.079	-0.529	8.044	-0.610081	-0.278269	0.603785	0.287856	0.317195	-0.066239	0.27916632	0.295905	0.186461	0.000121	0.095284	0.285122	0.285122	0.000018	0.142227
895	2-bromo-6-nitroaniline	InChI=1S/C6H5BrN2O2/c7-4-2-1-3-5(6(4)8)9(10)11/h1-3H,8H2	2.91	N/A	2.26	16.98607	3.585	-1986.9973	-9373.93153	7386.93423	217.022	178.55	180.25	-10.407	-9.299	-1.335	-0.527	7.964	-0.555492	-0.278678	0.670280	0.339462	0.345790	-0.067483	0.27635386999999995	0.261932	0.205226	0.000002	0.100828	0.278812	0.278812	0.000000	0.125102
896	4-bromo-2-nitroaniline	InChI=1S/C6H5BrN2O2/c7-4-1-2-5(8)6(3-4)9(10)11/h1-3H,8H2	2.91	N/A	2.25	16.80126	5.348	-1987.01026	-9315.98913	7328.97887	217.022	181.91	179.97	-10.562	-9.203	-1.329	-0.564	7.874	-0.562615	-0.321782	0.670789	0.345051	0.344411	-0.066860	0.26650535	0.215084	0.205650	0.000001	0.093145	0.267477	0.267477	0.000001	0.124735
897	5-bromo-2-nitroaniline	InChI=1S/C6H5BrN2O2/c7-4-1-2-6(9(10)11)5(8)3-4/h1-3H,8H2	2.91	N/A	2.26	16.07141	3.725	-1987.04288	-9296.22787	7309.185	217.022	181.93	180.1	-10.311	-9.462	-1.37	-0.514	8.092	-0.563190	-0.348171	0.672825	0.352849	0.345110	-0.068821	0.27602769000000005	0.295481	0.250683	0.000002	0.110867	0.279218	0.279218	0.000001	0.125288
898	3-bromo-5-nitroaniline	InChI=1S/C6H5BrN2O2/c7-4-1-5(8)3-6(2-4)9(10)11/h1-3H,8H2	2.36	N/A	2.20	21.38208	6.087	-1986.86198	-9175.60003	7188.73805	217.022	185.21	184.13	-10.204	-9.313	-1.414	-0.634	7.899	-0.618728	-0.288540	0.608523	0.288957	0.312497	-0.064929	0.20752740999999997	0.337585	0.230231	0.000000	0.106599	0.226882	0.226882	0.000000	0.123688
899	4-bromo-3-nitroaniline	InChI=1S/C6H5BrN2O2/c7-5-2-1-4(8)3-6(5)9(10)11/h1-3H,8H2	2.36	N/A	2.19	23.87965	7.012	-1986.75409	-9287.4444	7300.69031	217.022	182.34	183.94	-10.365	-9.061	-1.13	-0.597	7.931	-0.615198	-0.274360	0.604768	0.285895	0.308954	-0.065840	0.25295731	0.258503	0.187749	0.000534	0.091777	0.283336	0.283336	0.000031	0.136464
900	3-bromo-4-nitroaniline	InChI=1S/C6H5BrN2O2/c7-5-3-4(8)1-2-6(5)9(10)11/h1-3H,8H2	2.36	N/A	2.14	20.66552	8.381	-1986.89246	-9275.85924	7288.96678	217.022	180.49	181.0	-10.044	-9.446	-1.081	-0.669	8.365	-0.601689	-0.349954	0.646922	0.338152	0.309161	-0.069250	0.26593513	0.297234	0.268983	0.000002	0.108234	0.266091	0.266091	0.000019	0.121919
901	3-chloro-2-nitroaniline	InChI=1S/C6H5ClN2O2/c7-4-2-1-3-5(8)6(4)9(10)11/h1-3H,8H2	2.66	N/A	2.26	6.30002	6.063	-2031.50639	-9598.26346	7566.75707	172.571	172.28	172.08	-10.543	-9.358	-1.246	-0.485	8.112	-0.566895	-0.341981	0.670483	0.358011	0.344711	-0.069214	0.2600276	0.275907	0.260759	0.000055	0.111004	0.260085	0.260085	0.000219	0.126990
902	2-chloro-4-nitroaniline	InChI=1S/C6H5ClN2O2/c7-5-3-4(9(10)11)1-2-6(5)8/h1-3H,8H2	2.12	2.14	2.28	5.27137	7.266	-2031.60351	-9325.95641	7294.3529	172.571	177.43	174.14	-10.634	-9.413	-1.203	-0.753	8.210	-0.586809	-0.324507	0.649357	0.312975	0.318258	-0.061648	0.27569619999999995	0.288374	0.225349	0.000000	0.100375	0.282054	0.282054	0.000000	0.119191
903	2-chloro-5-nitroaniline	InChI=1S/C6H5ClN2O2/c7-5-2-1-4(9(10)11)3-6(5)8/h1-3H,8H2	2.12	2.23	2.28	8.23424	4.558	-2031.47515	-9324.70109	7293.22594	172.571	177.06	175.76	-10.627	-9.253	-1.448	-0.634	7.805	-0.607171	-0.254344	0.611815	0.256155	0.316066	-0.060196	0.20185982000000005	0.342507	0.189025	0.000299	0.099421	0.223359	0.223359	0.000018	0.123983
